247,GTI2014,SG1C10012922,K22,KIAN HO BEARINGS LTD,31-Dec-13,45,-2,43
247,GTI2014,SG1B06007705,K75,KOH BROTHERS GROUP LTD,31-Dec-13,40,3,43
247,GTI2014,SG1I42881876,593,LEE METAL GROUP LTD,31-Dec-13,36,7,43
247,GTI2014,SG1E20001293,L19,LUM CHANG HLDGS LTD,30-Jun-13,46,-3,43
247,GTI2014,SG1M06899645,5BM,MFS TECHNOLOGY LTD,31-Dec-13,37,6,43
247,GTI2014,BMG6845B1046,P11,PACIFIC ANDES RESOURCES DEVLTD,28-Sep-13,46,-3,43
247,GTI2014,SG1M49904634,A50,ROWSLEY LTD,31-Mar-13,46,-3,43
247,GTI2014,SG1Q53922437,5FQ,SELECT GROUP LTD,31-Dec-13,42,1,43
247,GTI2014,SG2E77981776,QF6,SWEE HONG LTD,30-Jun-13,44,-1,43
247,GTI2014,TH0902010014,Y92,THAI BEVERAGE PUBLIC CO LTD,31-Dec-13,49,-6,43
247,GTI2014,SG1H06873795,586,TMC EDUCATION CORP LTD,30-Jun-13,48,-5,43
247,GTI2014,SG1E56852940,T08,TYE SOON LTD,31-Dec-13,39,4,43
247,GTI2014,SG1M91002014,U13,UNITED OVERSEAS INSURANCE LTD,31-Dec-13,42,1,43
247,GTI2014,SG1K66001688,W05,WING TAI HLDGS LTD,30-Jun-13,46,-3,43
247,GTI2014,SG1Q57923167,Y08,YHI INTERNATIONAL LTD,31-Dec-13,46,-3,43
